day_number,Lat,Long,Hmax,Tp,Dirp,Sprp,Tz,Hs,TSea
195,54.648556041666666,-1.0854527083333334,2.1527083333333334,7.765833333333333,69.81041666666667,15.700000000000001,5.914583333333333,1.3885416666666668,14.504166666666668
196,54.648491875,-1.0850508333333333,0.9502083333333333,7.46875,51.737500000000004,17.60625,4.100041666666667,0.6164583333333333,14.430208333333333
197,54.64874666666666,-1.0852991666666667,0.5775,5.189791666666666,123.68958333333335,23.868750000000002,3.107125,0.385,14.303125
198,54.64872833333334,-1.0853202083333333,0.4766666666666666,3.622291666666667,200.5979166666667,21.772916666666664,2.5652500000000003,0.335625,14.029166666666667
199,54.64869375,-1.085351875,0.5054166666666666,9.546249999999999,39.27291666666667,22.195833333333336,2.981833333333334,0.3372916666666667,13.863541666666668
200,54.64866479166667,-1.0853887500000001,0.43416666666666665,9.260625,22.16875,21.712500000000002,3.3635416666666664,0.28833333333333333,13.788541666666667
201,54.64858666666667,-1.0855325,0.35125,8.629166666666666,20.470833333333335,18.641666666666666,4.445666666666667,0.22666666666666668,13.929166666666667
202,54.64846375,-1.0855364583333333,0.8997916666666667,5.510625,133.54791666666668,25.425,3.5051875,0.5552083333333333,13.679166666666667
203,54.64847208333333,-1.085495,1.930625,6.08875,19.304166666666667,22.8,4.584791666666667,1.1954166666666668,13.753124999999999
204,54.64847416666667,-1.0854641666666667,2.9133333333333336,8.092291666666666,18.641666666666666,16.235416666666666,5.6968125,1.8497916666666667,13.679166666666667
205,54.64847604166667,-1.0853891666666666,4.305416666666667,10.510833333333332,20.866666666666667,11.15,6.6895,2.780625,13.557291666666666
206,54.6484229787234,-1.0853363829787235,3.78468085106383,9.204893617021277,18.895744680851063,13.540425531914893,6.0898085106382975,2.4680851063829787,13.373404255319148
207,54.64830729166667,-1.0852935416666667,4.0275,8.910625,17.858333333333334,13.383333333333333,5.844791666666667,2.55875,13.24375
208,54.64861276595745,-1.0853136170212767,3.039148936170213,10.624255319148936,25.538297872340426,11.668085106382978,7.144574468085107,2.061914893617021,13.643617021276595
209,54.648525416666665,-1.0856675,1.9672916666666664,8.032083333333334,25.479166666666668,16.827083333333334,5.532104166666667,1.3020833333333333,13.69375
210,54.648629375000006,-1.0856285416666667,1.120625,6.1312500000000005,30.172916666666666,20.5625,4.740645833333333,0.7091666666666666,13.59375
211,54.64863354166667,-1.0856539583333333,0.856875,5.355416666666667,42.64791666666667,21.522916666666664,4.304083333333334,0.551875,13.44375
212,54.6486075,-1.0857704166666666,1.0018749999999998,4.500416666666666,74.17916666666666,25.662499999999998,3.600145833333334,0.63875,13.540625
213,54.64861583333334,-1.08583125,1.33375,5.403333333333333,88.57083333333333,18.775000000000002,3.7708125,0.8210416666666668,13.667708333333332
214,54.64861916666666,-1.08555625,1.8914583333333335,6.762083333333333,74.95208333333333,16.585416666666667,4.807416666666667,1.15625,13.676041666666668
215,54.648559166666665,-1.08555,1.2437500000000001,7.185833333333334,66.2375,17.235416666666666,5.405083333333334,0.796875,13.740625
216,54.648355625,-1.0855943750000001,0.9047916666666667,7.044791666666666,52.78125,19.75,4.446270833333333,0.6699999999999999,13.823958333333332
217,54.648398750000005,-1.08528625,1.6495833333333334,5.855833333333333,45.145833333333336,27.695833333333336,4.295520833333334,1.031875,13.752083333333333
218,54.648485,-1.085478125,0.7018749999999999,4.8125,60.50625,29.175,3.7293333333333334,0.4302083333333333,13.831249999999999
219,54.648493333333334,-1.0852629166666665,1.51375,5.6625000000000005,54.425000000000004,20.3625,4.471541666666667,0.9395833333333333,13.854166666666666
220,54.64848270833334,-1.0854491666666666,1.2395833333333333,7.017916666666667,32.735416666666666,14.608333333333334,5.147875,0.7760416666666666,13.905208333333334
221,54.64856020833333,-1.0854420833333334,1.4418749999999998,8.05625,18.591666666666665,14.239583333333334,6.020916666666667,0.8960416666666666,14.148958333333333
222,54.64862604166667,-1.085235625,1.0218749999999999,7.875,19.204166666666666,15.897916666666667,6.004145833333333,0.6391666666666667,14.013541666666667
223,54.64871541666667,-1.0853752083333335,0.7460416666666667,8.540000000000001,20.604166666666668,16.560416666666665,5.170541666666667,0.45125,13.853125
224,54.648466041666666,-1.085531875,1.5274999999999999,8.235416666666667,16.158333333333335,13.258333333333333,5.1232291666666665,0.9081250000000001,13.733333333333334
225,54.64865104166666,-1.0852227083333335,0.9668749999999999,6.405833333333334,17.962500000000002,18.910416666666666,4.009916666666666,0.6433333333333333,13.720833333333333
226,54.64871212765957,-1.0851678723404254,0.4702127659574468,3.473404255319149,197.71063829787232,23.289361702127657,2.6694255319148934,0.30617021276595746,13.684042553191489
227,54.64861291666667,-1.0853345833333334,0.4379166666666667,6.564375000000001,195.64166666666665,26.787499999999998,2.92475,0.28375,13.591666666666667
228,54.64854583333334,-1.0855160416666667,0.34145833333333336,11.678541666666666,28.3875,19.243750000000002,4.439229166666666,0.23895833333333336,13.633333333333333
229,54.64851574468085,-1.0855055319148936,0.3774468085106383,9.214468085106382,32.1,19.119148936170212,4.141042553191489,0.24021276595744684,13.590425531914894
230,54.648502083333334,-1.085525625,0.44125,7.695625,35.21875,19.216666666666665,4.834854166666667,0.27729166666666666,13.626041666666666
231,54.64850354166666,-1.0855579166666667,0.42854166666666665,3.9460416666666664,96.33125,26.441666666666666,3.139,0.27520833333333333,13.622916666666667
232,54.648493124999995,-1.0855545833333333,0.415,4.315833333333333,92.79375,27.724999999999998,3.4336875,0.2652083333333333,13.622916666666667
233,54.64849957446808,-1.0854878723404255,0.43936170212765957,5.422553191489361,92.68936170212766,23.314893617021276,4.1236595744680855,0.28489361702127664,13.609574468085105
234,54.648490208333335,-1.0854852083333333,0.38833333333333336,10.222083333333332,29.858333333333334,19.616666666666667,4.231979166666666,0.24541666666666664,13.596874999999999
235,54.64845978723404,-1.0855493617021277,0.5585106382978723,11.271489361702127,24.825531914893617,13.54468085106383,5.653851063829787,0.3602127659574468,13.585106382978724
236,54.648530212765955,-1.085610425531915,0.5763829787234043,10.326170212765957,19.938297872340424,14.746808510638298,5.40436170212766,0.3829787234042553,13.567021276595744
237,54.648658936170214,-1.0858925531914894,1.2293617021276595,6.865744680851064,68.57021276595745,17.306382978723402,3.9641489361702127,0.7806382978723404,13.44468085106383
238,54.64870875,-1.085705625,1.5714583333333334,6.711666666666666,81.49374999999999,16.147916666666667,4.663770833333333,0.9570833333333333,13.50625
239,54.6484229787234,-1.0852655319148936,3.0921276595744684,10.186382978723405,51.3,9.89787234042553,6.766127659574468,2.0357446808510637,13.49468085106383
240,54.64855020833334,-1.0850952083333334,2.4697916666666666,9.635833333333332,48.44166666666666,10.74375,6.834083333333333,1.6597916666666668,13.519791666666668
241,54.64853717391305,-1.0854128260869564,1.1821739130434783,7.903695652173913,50.20434782608696,13.408695652173913,6.334869565217391,0.7421739130434782,13.457608695652173
242,54.648570625,-1.0857516666666667,0.7754166666666666,6.7527083333333335,53.1,17.054166666666667,4.820125,0.48125,13.36875
243,54.64859104166666,-1.085739375,1.4087500000000002,6.121458333333333,72.28125,18.506249999999998,4.373937499999999,0.8466666666666667,13.241666666666667
244,54.648457291666666,-1.085445,1.9622916666666665,6.979791666666667,102.83333333333333,20.53125,5.120166666666667,1.2279166666666665,13.054166666666667
245,54.64843625,-1.0855910416666668,1.6960416666666667,6.54625,77.18958333333333,20.693749999999998,4.1820625,1.0879166666666666,13.047916666666666
246,54.64843916666666,-1.0855702083333334,1.7633333333333334,6.943124999999999,73.125,16.302083333333332,4.5257499999999995,1.1139583333333334,12.927083333333334
247,54.64844125,-1.0855535416666666,2.095833333333333,7.213958333333333,68.14166666666667,16.170833333333334,4.666145833333333,1.3045833333333332,12.819791666666667
248,54.648401875,-1.08555125,2.4075,7.166458333333334,65.66041666666666,17.495833333333334,4.55825,1.51625,12.75
249,54.64838395833333,-1.0855083333333333,2.6129166666666666,7.022916666666666,60.9375,17.310416666666665,4.587729166666667,1.5875000000000001,12.670833333333334
250,54.6484125,-1.0855564583333333,2.0220833333333332,6.75125,54.22291666666666,17.933333333333334,4.519458333333334,1.2674999999999998,12.63125
251,54.648504583333334,-1.08555125,1.2241666666666666,5.821458333333333,55.14166666666667,20.933333333333334,4.338354166666666,0.7937500000000001,12.608333333333334
252,54.648579375,-1.085321875,0.47333333333333333,6.190625,62.025,23.129166666666666,3.9253750000000003,0.31020833333333336,12.5
253,54.64870833333333,-1.085134375,0.43604166666666666,2.1164583333333336,234.14791666666667,22.756249999999998,2.3257499999999998,0.2775,12.510416666666666
254,54.64856208333333,-1.0848577083333333,0.8091666666666667,3.248125,301.85625,20.470833333333335,2.782,0.5191666666666667,12.487499999999999
255,54.648799999999994,-1.085461914893617,0.6882978723404256,12.099787234042552,42.785106382978725,19.48085106382979,4.588617021276596,0.4436170212765958,12.297872340425531
256,54.6487225,-1.0854329166666667,0.5877083333333334,6.741041666666667,150.81875,26.097916666666666,2.8941041666666667,0.4089583333333333,12.1875
257,54.64867434782609,-1.085451304347826,0.3639130434782608,6.3713043478260865,106.78043478260871,25.917391304347827,3.2475652173913043,0.2545652173913044,11.958695652173914
258,54.64859354166666,-1.085571875,0.6391666666666667,8.040416666666667,68.03125,26.675,3.2646458333333332,0.4210416666666667,11.862499999999999
259,54.64852208333334,-1.0856004166666666,1.2241666666666666,6.359791666666666,86.3125,17.872916666666665,4.2246041666666665,0.7758333333333334,11.856250000000001
260,54.64851395833333,-1.08553875,1.7220833333333332,6.904583333333334,71.78750000000001,16.575,5.100708333333333,1.085,11.861458333333333
261,54.648551875,-1.08551125,1.948125,8.328541666666666,54.83958333333334,15.533333333333333,5.961520833333334,1.2310416666666668,11.836458333333333
262,54.648581666666665,-1.0854539583333334,1.110625,7.274166666666667,72.15833333333333,22.670833333333334,4.785,0.7220833333333333,11.852083333333333
263,54.64853770833333,-1.0853589583333334,0.8789583333333333,6.107708333333334,91.72291666666666,22.02916666666667,4.425833333333333,0.5625,11.923958333333333
264,54.648566875,-1.0854041666666667,0.7758333333333334,6.265208333333334,84.20833333333333,19.358333333333334,5.355770833333334,0.47729166666666667,11.935416666666667
265,54.64858458333333,-1.0853627083333333,0.3797916666666667,8.25125,61.46875,20.541666666666668,4.695625000000001,0.24916666666666668,11.882291666666667
266,54.64857270833334,-1.0855989583333334,0.40625,7.989166666666666,63.62916666666666,20.10625,3.9446875,0.2714583333333333,11.682291666666666
267,54.64857166666667,-1.08569125,0.4139583333333334,10.752708333333333,30.639583333333334,13.814583333333333,4.621958333333333,0.27479166666666666,11.6875
268,54.64861604166666,-1.0857370833333333,0.4666666666666666,8.732291666666667,55.893750000000004,19.066666666666666,4.2211875,0.30395833333333333,11.689583333333333
269,54.648724893617015,-1.0853559574468086,0.5563829787234043,5.6772340425531915,91.82553191489362,24.689361702127663,3.653297872340426,0.3651063829787234,11.845744680851064
270,54.6486175,-1.0854622916666667,0.46125,5.499375,122.89166666666667,27.96666666666667,3.3876666666666666,0.2989583333333333,11.81875
271,54.64876446808511,-1.0854578723404256,0.6606382978723404,4.63,149.45531914893616,28.129787234042553,3.294489361702128,0.42617021276595746,11.708510638297872
272,54.64870208333334,-1.0851258333333333,0.8416666666666667,3.7081250000000003,195.55208333333334,24.3,2.7099375,0.5358333333333333,11.61875
273,54.64869291666667,-1.0851639583333335,0.7331249999999999,5.19375,185.12291666666667,21.958333333333332,2.5934583333333334,0.5187499999999999,11.808333333333332
274,54.64867958333334,-1.0851458333333333,0.5554166666666667,7.622916666666666,94.54583333333333,27.40416666666667,2.749458333333333,0.3725,11.896875
275,54.64873479166667,-1.085328125,0.6835416666666667,8.763125,102.42083333333333,26.59583333333333,2.846458333333333,0.46541666666666665,11.717708333333334
276,54.64866510638298,-1.0851523404255319,0.6678723404255319,5.024893617021276,194.5063829787234,24.091489361702127,2.5760212765957444,0.4653191489361702,11.470212765957447
277,54.64862744680851,-1.085263829787234,0.5959574468085107,14.552340425531916,29.891489361702124,25.78085106382979,3.6998510638297875,0.4102127659574468,11.067021276595744
278,54.64867170212766,-1.0851382978723405,0.8187234042553191,11.606382978723405,37.42553191489362,25.329787234042552,3.4395531914893613,0.5495744680851063,11.238297872340427
279,54.64869229166666,-1.0851320833333333,0.6960416666666668,6.054375,148.97916666666666,26.035416666666666,2.7998125,0.4839583333333333,11.151041666666666
280,54.64864145833334,-1.0852875,0.5172916666666667,9.246875000000001,100.63125000000001,30.133333333333336,3.447041666666667,0.314375,10.975
281,54.648663125000006,-1.085065,1.0658333333333334,10.40375,85.13333333333334,20.1375,3.735583333333333,0.7016666666666667,10.979166666666666
282,54.64858744680851,-1.0850348936170213,1.4017021276595745,11.600851063829788,21.04042553191489,13.75531914893617,4.961404255319149,0.9110638297872341,10.793617021276596
283,54.64861404255319,-1.085084680851064,1.9227659574468086,10.16,18.948936170212768,12.046808510638298,5.29763829787234,1.2085106382978723,10.532978723404256
284,54.648270833333335,-1.084786875,8.958333333333334,11.597708333333332,30.045833333333334,17.76875,7.3743541666666665,4.385416666666667,10.314583333333333
285,54.648443125,-1.0853197916666668,2.6779166666666665,9.680416666666666,20.195833333333333,13.595833333333333,5.7603125,1.780625,9.50625
286,54.64868729166667,-1.085204375,1.3445833333333335,7.13375,58.30833333333334,24.054166666666664,4.6511458333333335,0.8922916666666666,9.539583333333333
287,54.64860395833333,-1.0852972916666668,0.5833333333333334,8.997083333333334,84.46458333333334,27.704166666666666,3.0717083333333335,0.3779166666666667,9.789583333333333
288,54.64854638297872,-1.0854012765957448,1.73,8.152340425531916,57.99148936170213,17.129787234042553,4.504468085106383,1.103404255319149,9.617021276595745
289,54.64859260869565,-1.0853578260869565,1.5158695652173915,10.60304347826087,21.128260869565217,15.267391304347825,5.93408695652174,0.998695652173913,9.45217391304348
290,54.64863282608695,-1.0852747826086957,0.9391304347826087,10.761521739130433,35.06086956521739,21.85,3.6406086956521735,0.6104347826086957,9.75
291,54.64869270833333,-1.0852554166666668,0.8702083333333334,5.953125,121.65833333333335,20.9375,3.0641041666666666,0.5868749999999999,9.63125
292,54.64860395833333,-1.085125,1.1510416666666667,7.954999999999999,145.11041666666668,22.349999999999998,3.1322083333333333,0.7229166666666668,9.438541666666667
293,54.64857166666667,-1.0852877083333332,0.8966666666666666,12.549583333333333,26.239583333333332,19.941666666666666,5.263708333333333,0.57125,8.952083333333333
294,54.648683404255316,-1.0853197872340425,1.1159574468085107,10.833829787234043,25.4531914893617,17.172340425531914,5.149893617021276,0.7229787234042553,8.79468085106383
295,54.64870369565217,-1.085254347826087,0.7002173913043478,8.77608695652174,91.46521739130434,23.282608695652176,3.238608695652174,0.4928260869565217,9.289130434782608
296,54.648677291666665,-1.085658125,0.7981250000000001,9.168125,66.03750000000001,18.61041666666667,3.9079374999999996,0.508125,9.063541666666667
297,54.64864729166666,-1.0850487500000001,1.3366666666666667,6.189583333333334,99.05624999999999,23.210416666666664,3.7995208333333337,0.8533333333333334,9.277083333333334
298,54.64888729166666,-1.0852966666666666,1.6539583333333334,3.4600000000000004,228.85625000000002,17.570833333333333,3.122916666666667,1.0395833333333333,9.498958333333333
299,54.64868395833333,-1.085326875,0.9085416666666667,9.194374999999999,117.34375,20.710416666666667,4.180104166666667,0.635625,9.383333333333333
300,54.64875212765958,-1.085521489361702,0.9187234042553192,12.834468085106383,29.795744680851065,19.28936170212766,4.742021276595745,0.6125531914893617,9.176595744680851
301,54.648766458333334,-1.085258125,0.958125,11.976875,24.102083333333336,19.5,3.578875,0.6620833333333334,9.659374999999999
302,54.64879375,-1.0854395833333335,0.836875,5.539166666666667,153.13125,20.947916666666668,2.7796041666666667,0.5477083333333334,9.602083333333333
303,54.64866416666666,-1.0851145833333333,0.6318750000000001,7.179791666666667,131.55833333333334,29.035416666666666,2.7063333333333333,0.4410416666666667,9.558333333333334
304,54.648653958333334,-1.085210625,0.6008333333333333,9.871875000000001,82.43958333333333,25.243750000000002,3.687208333333333,0.41250000000000003,9.147916666666667
305,54.648566249999995,-1.0855447916666667,1.1275,8.658125,52.67083333333333,22.59583333333333,4.662958333333333,0.7297916666666667,8.991666666666667
306,54.64852645833333,-1.0854354166666667,1.5616666666666665,9.895416666666666,20.900000000000002,15.99375,5.5299375,1.05125,8.497916666666667
307,54.64851468085106,-1.0854127659574468,0.8917021276595744,9.46936170212766,22.17659574468085,15.365957446808512,5.6266808510638295,0.594468085106383,8.551063829787234
308,54.64860375,-1.0856860416666667,1.1764583333333334,6.861249999999999,44.275,23.308333333333334,4.38425,0.7154166666666667,8.903125000000001
309,54.6486625,-1.085246875,1.3883333333333334,6.990833333333334,79.71875,22.460416666666664,4.852916666666666,0.8702083333333334,9.24375
310,54.648738333333334,-1.08529375,0.6902083333333334,6.774166666666666,92.11666666666667,26.90833333333333,3.080666666666667,0.45125,9.370833333333334
311,54.648732083333336,-1.08521875,0.504375,6.495416666666666,120.00833333333333,27.166666666666668,2.5214166666666666,0.3429166666666667,9.382291666666667
312,54.648826041666666,-1.0854316666666668,0.72125,5.274583333333333,143.08958333333334,25.29375,2.7266250000000003,0.4741666666666667,9.539583333333333
313,54.648816875,-1.0852958333333333,0.8560416666666666,11.831458333333332,32.75,26.170833333333334,3.061666666666667,0.6052083333333333,9.564583333333333
314,54.648764042553196,-1.0851880851063829,0.6959574468085107,9.270425531914894,104.8127659574468,24.78723404255319,2.9771702127659574,0.48106382978723405,9.328723404255319
315,54.648711063829786,-1.0852482978723403,0.6661702127659574,8.162553191489362,109.48723404255318,25.642553191489363,3.1756170212765955,0.4682978723404256,9.30531914893617
316,54.648736875,-1.0853502083333333,0.7239583333333334,11.442708333333334,114.78333333333335,29.47083333333333,2.6658958333333334,0.5114583333333333,9.201041666666667
317,54.64878875,-1.08541,1.0977083333333333,4.602708333333333,167.35,24.47083333333333,2.973479166666667,0.7166666666666667,9.160416666666666
318,54.64863181818182,-1.085475909090909,0.6404545454545455,8.336363636363636,102.7159090909091,23.195454545454545,3.347204545454545,0.4329545454545455,8.822727272727272
319,54.64858708333333,-1.0852845833333333,2.0906249999999997,14.097499999999998,25.243750000000002,14.43125,6.447854166666667,1.3441666666666665,8.764583333333333
320,54.648628124999995,-1.0852893750000001,2.10875,12.398541666666667,23.258333333333336,12.862499999999999,8.067770833333332,1.306875,8.59375
321,54.648677291666665,-1.08545625,1.9008333333333332,11.907708333333332,39.77708333333333,14.554166666666667,5.881645833333334,1.2791666666666666,8.783333333333333
322,54.64879916666666,-1.0854683333333333,1.921875,8.45875,75.11041666666667,16.554166666666667,5.066583333333333,1.2254166666666666,9.048958333333333
323,54.64888583333333,-1.0857783333333333,1.7639583333333333,7.664375,103.92708333333333,20.5625,4.119479166666667,1.1700000000000002,9.154166666666667
324,54.64875446808511,-1.085346170212766,0.9519148936170213,9.00063829787234,83.95531914893617,27.204255319148935,3.6841702127659577,0.6440425531914894,9.052127659574468
325,54.64873638297872,-1.08573,1.0227659574468084,7.373404255319149,69.74468085106383,23.214893617021275,4.1088297872340425,0.6208510638297873,8.663829787234043
326,54.648711666666664,-1.0861616666666667,3.2424999999999997,8.705416666666666,84.20625,12.077083333333334,5.474583333333334,2.086875,8.75
327,54.648783125,-1.0861110416666666,5.401458333333333,11.078958333333333,64.6125,11.870833333333332,7.6234375000000005,3.5360416666666663,8.701041666666667
328,54.648809375000006,-1.0861029166666667,4.812708333333333,10.575208333333332,62.23333333333333,12.316666666666668,7.463541666666667,3.189166666666667,8.755208333333334
329,54.64878916666667,-1.0861641666666666,4.881875,10.159791666666667,64.05624999999999,12.59375,6.931291666666667,3.218541666666667,8.793750000000001
330,54.64879021276596,-1.0861568085106381,4.7248936170212765,10.217659574468085,71.34255319148936,13.291489361702128,6.82572340425532,3.120212765957447,8.918085106382978
331,54.64862510638298,-1.0854310638297873,3.431063829787234,9.191063829787234,67.9191489361702,13.23404255319149,6.313723404255319,2.2253191489361703,8.828723404255319
332,54.64865125,-1.0852493749999998,2.1702083333333335,9.977708333333334,58.0,12.970833333333333,7.457041666666666,1.4491666666666667,8.363541666666666
333,54.648655416666664,-1.0855252083333333,1.2845833333333332,8.49,48.793749999999996,15.533333333333333,5.963479166666667,0.831875,8.159374999999999
334,54.64877666666666,-1.0853189583333334,1.4097916666666668,9.655,49.92291666666667,20.458333333333332,4.558020833333333,0.9277083333333334,8.622916666666667
335,54.648619375,-1.085385625,0.8035416666666667,9.61375,31.822916666666668,19.060416666666665,6.113395833333333,0.5120833333333333,8.0
336,54.64847541666666,-1.0853264583333333,1.6347916666666666,9.242708333333333,32.75208333333333,16.302083333333332,5.221666666666667,1.0252083333333333,8.015625
337,54.64860166666667,-1.0852308333333334,1.80375,8.190833333333334,47.68333333333334,18.254166666666666,5.710416666666667,1.1595833333333332,7.870833333333334
338,54.648395416666666,-1.0850020833333334,3.154583333333333,7.90375,68.70416666666667,18.889583333333334,5.294604166666667,1.9620833333333334,7.954166666666667
339,54.648438125000006,-1.0851852083333333,2.6304166666666666,7.369791666666667,36.02916666666666,22.660416666666666,5.0139375,1.5902083333333332,7.616666666666667
340,54.64847446808511,-1.0850644680851065,3.7893617021276595,10.346808510638299,23.006382978723405,11.78936170212766,6.765085106382979,2.43468085106383,7.324468085106383
341,54.64866833333334,-1.0852820833333332,1.8510416666666665,8.625833333333334,36.82083333333333,18.045833333333334,5.941291666666667,1.2393750000000001,6.9593750000000005
342,54.64872108695653,-1.0854897826086956,0.792608695652174,6.748695652173913,82.23260869565217,25.70434782608696,4.653586956521739,0.5158695652173914,7.1673913043478255
343,54.6485425,-1.0855470833333334,1.1277083333333333,10.138125,25.141666666666666,13.460416666666667,5.4045625,0.736875,7.001041666666667
344,54.648547916666665,-1.0852695833333332,1.4627083333333333,9.52125,21.8875,12.904166666666667,5.8494375000000005,0.9527083333333333,6.85625
345,54.64869875,-1.0853991666666667,1.0158333333333334,10.495,22.616666666666664,13.589583333333332,5.568583333333333,0.6845833333333333,6.7250000000000005
346,54.64878541666667,-1.085364375,1.15625,7.691875,91.20625,20.510416666666668,4.108375,0.7481249999999999,7.371875
347,54.64868979166667,-1.0852991666666667,0.5320833333333334,8.545625,80.89791666666666,27.554166666666664,3.65475,0.35604166666666665,7.40625
348,54.64869255319149,-1.085196170212766,0.5738297872340425,4.682127659574468,164.93191489361703,24.274468085106385,2.891787234042553,0.3878723404255319,7.580851063829788
349,54.64873333333333,-1.0852785416666666,0.6697916666666667,3.9302083333333333,179.88958333333335,24.28333333333333,2.753833333333333,0.455,7.7406250000000005
350,54.648765,-1.0852983333333335,0.9470833333333334,3.5510416666666664,190.63125,23.285416666666666,2.7869375,0.5983333333333333,7.791666666666667
351,54.648653333333336,-1.0851691666666667,0.8810416666666666,6.985833333333333,122.96249999999999,28.958333333333332,3.197625,0.57625,7.892708333333334
352,54.648733125,-1.0851333333333333,0.723125,12.219583333333333,67.74166666666666,32.675000000000004,2.9845,0.4991666666666667,7.721875
353,54.648706041666664,-1.0849645833333332,1.1020833333333333,5.416666666666667,199.7229166666667,22.552083333333332,2.8165,0.7002083333333333,7.8656250000000005
354,54.648647234042556,-1.084911489361702,0.9342553191489361,10.382553191489363,112.08510638297872,29.195744680851064,2.891914893617021,0.656595744680851,7.6670212765957455
355,54.64868729166667,-1.0851629166666668,0.8525,13.564583333333333,39.108333333333334,21.77916666666667,5.1290625,0.5664583333333334,7.347916666666666
356,54.64868875,-1.0848652083333332,1.366875,10.365416666666667,81.0,23.235416666666666,3.6964375,0.9166666666666666,7.576041666666666
357,54.648566458333335,-1.0846991666666665,1.2960416666666668,13.003541666666665,120.47500000000001,26.724999999999998,3.249083333333333,0.88625,7.402083333333334
358,54.64850395833333,-1.0848170833333333,1.88875,11.228124999999999,33.27916666666667,15.5375,5.275625,1.1995833333333332,7.105208333333334
359,54.64864130434783,-1.0848873913043477,2.2195652173913043,11.605869565217391,22.43913043478261,12.643478260869566,7.179565217391304,1.4456521739130435,7.170652173913043
360,54.648807647058824,-1.0851270588235293,1.2241176470588235,11.976470588235294,22.41764705882353,17.323529411764707,4.206176470588235,0.8164705882352942,7.194117647058824
361,54.648820645161294,-1.0855990322580646,1.0161290322580645,10.683225806451613,46.54838709677419,16.183870967741935,4.390935483870968,0.6541935483870968,7.199999999999999
362,54.64884971428572,-1.0855139999999999,0.8894285714285713,4.090857142857143,179.84,23.45142857142857,2.817742857142857,0.61,7.198571428571428
363,54.64872305555556,-1.0853275,0.6455555555555555,10.18861111111111,66.725,29.041666666666668,3.1766111111111113,0.44166666666666665,7.111111111111111
364,54.648714864864864,-1.0852689189189189,0.8105405405405405,12.43,24.11081081081081,23.65945945945946,3.5745135135135135,0.5435135135135135,7.063513513513514
365,54.6485375,-1.0853558333333333,2.5733333333333333,8.943333333333333,15.102083333333333,14.397916666666667,5.57,1.6310416666666665,6.989583333333333
