day_number,AN1_50S_WS_Avg,AN2_50N_WS_Avg,AN3_30S_WS_Avg,AN4_10S_WS_Avg,AN1_50S_WS_Std,AN2_50N_WS_Std,AN3_30S_WS_Std,AN4_10S_WS_Std,AN1_50S_WS_3SA_Max,AN2_50N_WS_3SA_Max,AN3_30S_WS_3SA_Max,AN4_10S_WS_3SA_Max,WV1_48N_WD_AVG,WV1_48N_WV_STD,WV2_28N_WD_AVG,WV2_28N_WV_STD,WV3_8N_WD_AVG,WV3_8N_WV_STD,ANx_80_WS_min_Avg,ANx_80_WS_Avg,ANx_80_WS_max_Avg,TRH1_50_TMP_Avg,TRH1_50_RH_Avg,TRH2_10_RH_Avg,BAR1_50_PRES_Avg,BAR2_10_PRES_Avg
713,6.4951875,6.435791666666667,6.089583333333334,5.3737708333333325,0.5705416666666666,0.5911458333333334,0.5543333333333333,0.5575,7.951354166666667,7.882916666666667,7.457166666666667,6.8418125,220.69375,4.729041666666666,220.50208333333333,4.595645833333333,236.9729166666667,6.215208333333333,5.093895833333334,6.910770833333333,8.746708333333332,16.23604166666667,86.58854166666667,88.47041666666667,1002.375,1007.375
714,7.751333333333334,7.588020833333334,7.5444375,7.3940625,0.6527083333333333,0.7717291666666667,0.6486875,0.6712083333333334,9.392583333333333,9.446895833333334,9.143895833333334,9.162125,247.11041666666665,4.5796874999999995,246.94375,4.6633125,263.54583333333335,7.0220625000000005,5.928958333333333,7.950145833333333,9.987499999999999,13.853125,76.60145833333333,79.07791666666667,1007.375,1012.3125
715,7.9141875,7.928249999999999,7.593166666666666,6.9780625,0.755375,0.7560833333333333,0.7427083333333333,0.8196875,9.921,9.907729166666668,9.615333333333334,9.112916666666667,213.51250000000002,4.785,214.50625,5.029125,235.48958333333334,6.3877291666666665,6.168708333333334,8.302291666666667,10.4525,14.078958333333333,86.096875,86.525625,1000.7083333333334,1005.6041666666666
716,8.08227659574468,7.8054893617021275,7.835829787234043,7.622914893617021,0.6768936170212766,0.8154680851063829,0.6798723404255319,0.687404255319149,9.877148936170213,9.796404255319148,9.626489361702127,9.44359574468085,238.14255319148938,4.742659574468085,238.8531914893617,4.978297872340425,258.2808510638298,6.629893617021277,6.208382978723404,8.272574468085105,10.352978723404254,13.785531914893616,77.20574468085107,79.05170212765957,987.063829787234,991.8936170212766
717,5.637282608695652,5.57654347826087,5.46454347826087,4.968652173913044,0.39191304347826084,0.4060652173913043,0.40752173913043477,0.5861739130434782,6.542347826086956,6.497586956521739,6.40145652173913,6.254173913043479,268.9359347826087,4.839217391304348,267.94763043478264,4.9298913043478265,190.79960869565215,8.85845652173913,4.299956521739131,5.920999999999999,7.5627391304347835,12.106521739130434,90.37608695652175,89.9391304347826,988.1739130434783,992.8913043478261
718,9.801854166666667,9.804729166666666,9.339145833333333,8.433666666666666,1.013125,0.9942708333333333,0.9928750000000001,1.1096875,12.303541666666668,12.276145833333333,11.831916666666666,11.170604166666665,207.85416666666666,5.211416666666667,208.73541666666665,5.725583333333333,228.97916666666666,7.530874999999999,7.488229166666667,10.342812499999999,13.235708333333333,12.998333333333333,82.39770833333334,82.94458333333334,983.1666666666666,987.9375
719,9.406291666666666,9.493812499999999,9.1413125,8.781833333333333,0.9584791666666667,0.9843125,0.9274583333333334,0.9654583333333333,11.864375,11.971666666666666,11.490625,11.245208333333332,245.4104166666667,5.558041666666667,244.9125,5.753020833333333,259.95,8.129583333333334,7.184083333333334,9.780645833333333,12.419166666666667,13.286041666666668,77.81083333333333,79.07041666666667,978.2708333333334,983.0833333333334
720,8.590375,8.607125,8.44125,8.394,0.8791458333333333,0.9085416666666667,0.8628958333333333,0.8746041666666667,10.943354166666666,11.038125,10.655520833333334,10.714333333333334,226.8166666666667,5.967833333333334,227.0041666666667,5.924791666666667,241.54375000000002,8.333416666666666,6.335312500000001,8.799979166666667,11.316958333333334,12.796458333333334,74.04854166666667,76.01604166666667,990.3125,994.9583333333334
721,9.243979166666668,9.4266875,9.120479166666668,9.048145833333333,0.9346666666666666,0.9514374999999999,0.9187500000000001,0.9651041666666668,11.514541666666666,11.748041666666667,11.404041666666666,11.565375000000001,257.2214583333333,5.5700625,256.3,5.429479166666667,268.5708333333333,9.0339375,6.87625,9.523083333333334,12.214270833333332,11.269583333333335,80.66145833333333,81.60333333333334,984.5625,989.375
722,6.945270833333333,7.007708333333333,6.674875,6.416625,0.6659791666666667,0.6731666666666666,0.6420416666666667,0.7006875,8.677020833333334,8.717125000000001,8.384416666666667,8.140166666666667,267.1804583333333,6.9113541666666665,264.58660416666663,6.898020833333334,254.80293749999998,10.958374999999998,4.835791666666666,7.213416666666666,9.713875,10.985833333333334,82.07375,83.10854166666667,998.0625,1002.9583333333334
723,7.574645833333334,7.614770833333334,7.4264375,6.978083333333333,0.7008958333333334,0.7064791666666667,0.6651875,0.8393541666666667,9.40125,9.4643125,9.193791666666668,9.028625,302.2576666666667,6.392395833333333,300.56625,5.843062499999999,306.68958333333336,11.1213125,5.688354166666667,7.915500000000001,10.239062500000001,11.384166666666667,83.84208333333333,84.08729166666667,1005.0208333333334,1009.7708333333334
724,10.38723404255319,10.353829787234043,10.17627659574468,8.738787234042553,0.7197234042553191,0.7125106382978723,0.7416382978723404,1.2534042553191491,12.093404255319149,11.980212765957448,11.91468085106383,11.290617021276596,335.82978723404256,4.7276808510638295,334.26382978723404,4.224234042553192,287.06659574468085,15.766553191489361,8.183446808510638,11.132765957446809,14.090425531914894,11.016170212765957,90.8127659574468,90.17659574468085,1005.1063829787234,1010.0212765957447
725,9.619148936170212,9.489574468085106,9.075531914893617,7.025574468085106,0.5342127659574468,0.5223829787234042,0.574063829787234,1.2109787234042553,10.879148936170212,10.731063829787235,10.48468085106383,9.466978723404255,331.7855531914894,5.617744680851064,337.48653191489365,5.133042553191489,189.77887234042552,15.679148936170211,7.819936170212766,10.580851063829787,13.344680851063831,12.330851063829787,96.23617021276597,95.21489361702129,1008.8297872340426,1013.4468085106383
726,7.0265208333333335,7.038729166666666,6.925125,6.191020833333333,0.4797291666666667,0.4750208333333333,0.4947708333333333,0.8600625000000001,8.201145833333333,8.221833333333334,8.122562499999999,7.983270833333333,324.8229166666667,5.0665000000000004,322.02500000000003,4.6146875,327.2914583333333,14.121708333333332,5.374958333333333,7.453791666666667,9.565791666666668,10.950000000000001,89.06916666666666,88.64375,1011.4791666666666,1016.3333333333334
727,4.5225625,4.431895833333333,4.455979166666666,4.288479166666667,0.38277083333333334,0.4297916666666666,0.37622916666666667,0.3876041666666667,5.500958333333333,5.474916666666666,5.425020833333334,5.271041666666666,240.9645833333333,6.0894375,239.79791666666665,5.425729166666667,258.79791666666665,6.560729166666667,3.4061875,4.669770833333334,6.029708333333333,11.173104166666667,79.76229166666667,81.95770833333333,1012.2708333333334,1017.375
728,6.9385625,6.9646875,6.444125,5.6351875,0.6657291666666666,0.645875,0.6431458333333333,0.706,8.592354166666667,8.6029375,8.07325,7.366604166666666,202.91458333333333,4.689375,204.57500000000002,5.303145833333333,226.50625,7.038833333333333,5.157916666666667,7.397458333333333,9.670833333333333,14.346458333333333,83.22708333333334,84.50458333333333,1006.3125,1011.4166666666666
729,8.0383125,8.028145833333333,7.519416666666667,6.527208333333333,0.8498749999999999,0.851125,0.8599166666666668,0.9134583333333334,10.214479166666667,10.184270833333334,9.746020833333334,8.855041666666667,210.51458333333335,5.2530624999999995,210.08541666666667,5.535666666666667,226.375,7.427666666666667,6.01725,8.613145833333332,11.287041666666667,14.520208333333334,84.43354166666667,85.23333333333333,1003.9791666666666,1009.1041666666666
730,6.2651875,6.276125,5.8144583333333335,5.159604166666667,0.6515624999999999,0.6371041666666667,0.6395416666666667,0.68825,7.881458333333334,7.878479166666666,7.470416666666666,6.920145833333333,194.49791666666667,5.891479166666667,197.5625,6.2383125,217.61666666666667,7.844541666666667,4.367770833333333,6.655229166666667,9.077291666666666,12.204374999999999,79.99041666666666,81.454375,1010.7291666666666,1015.9583333333334
731,6.337659574468085,6.321893617021277,5.856808510638298,4.9600638297872335,0.6566382978723405,0.6418723404255319,0.6387872340425532,0.6807234042553192,8.010829787234043,7.917744680851064,7.470382978723404,6.6318936170212766,175.0191489361702,5.480893617021276,175.04468085106384,5.7659361702127665,189.16382978723405,7.140148936170212,4.732744680851064,6.828872340425532,8.99768085106383,14.829148936170213,84.32787234042553,84.05893617021276,1011.5957446808511,1016.8723404255319
732,7.107729166666666,7.045437499999999,6.896625,6.258666666666667,0.7314166666666666,0.7132291666666667,0.7171249999999999,0.7464791666666667,9.014541666666666,8.869395833333334,8.729520833333334,8.242625,141.80833333333334,6.624145833333333,142.10625000000002,6.191729166666666,155.15208333333334,7.138541666666666,5.290229166666667,7.487979166666666,9.7689375,15.208333333333334,78.06979166666666,79.25645833333333,1011.8958333333334,1017.1458333333334
733,4.76175,4.6582083333333335,5.103083333333333,4.640875,0.2900416666666667,0.28941666666666666,0.2846458333333333,0.3527708333333333,5.519312500000001,5.4113125,5.7898125,5.473916666666667,106.64375,6.473354166666667,107.46249999999999,3.328875,117.4875,3.445895833333333,2.9172708333333333,5.0099583333333335,7.4299375,14.5875,91.925,95.97083333333335,1014.4166666666666,1019.4583333333334
734,4.120458333333334,4.045875,4.048145833333334,3.701458333333333,0.37377083333333333,0.3647916666666667,0.35935416666666664,0.3951875,4.974375,4.878770833333333,4.9010625,4.600583333333334,106.03083333333332,7.135541666666668,106.45770833333334,5.954416666666667,119.56416666666667,6.534333333333333,2.8668333333333336,4.303333333333334,5.8544583333333335,12.981875,95.925,97.35208333333333,1016.5625,1021.6041666666666
735,7.684541666666667,7.544333333333333,7.5428749999999996,6.7631875,0.555,0.5438125,0.5337916666666667,0.572,9.1638125,8.996062499999999,8.908541666666666,8.2588125,119.45,4.654416666666667,120.28750000000001,4.117,132.23541666666668,4.64175,6.069500000000001,8.077395833333332,10.101979166666666,14.348958333333334,88.030625,91.24791666666665,1011.9166666666666,1017.0833333333334
736,4.121833333333333,4.097625,3.838645833333333,3.2579999999999996,0.4565416666666667,0.4624791666666667,0.44275,0.4700625,5.400854166666666,5.3419375,4.9908125,4.472104166666667,179.94583333333333,10.297666666666666,178.0895833333333,7.908729166666667,182.27291666666667,9.664979166666667,3.0663750000000003,4.451645833333333,6.1661874999999995,15.235,82.69583333333334,85.17937500000001,1008.5208333333334,1013.7916666666666
737,6.6204375,6.580395833333333,6.258583333333333,5.4863125,0.6670416666666666,0.6744166666666667,0.630625,0.6756875,8.450083333333334,8.421958333333334,7.991395833333333,7.257208333333334,196.76666666666665,6.183333333333334,196.1208333333333,5.972666666666666,212.45000000000002,7.64875,5.0944375,7.062708333333333,9.080604166666667,13.872916666666667,80.73104166666667,82.2475,1004.875,1010.0
738,4.590022222222222,4.608955555555555,4.335888888888889,3.9305555555555554,0.5612,0.5651333333333334,0.5428222222222222,0.5478888888888889,5.937088888888889,5.962711111111111,5.6604222222222225,5.269488888888889,212.61111111111111,9.601288888888888,214.4622222222222,9.5482,230.94444444444446,10.895266666666666,3.405644444444444,4.8644,6.582222222222222,11.562222222222221,83.48422222222221,83.96977777777778,1005.4222222222222,1010.5555555555555
739,9.085191489361703,8.932893617021277,8.663936170212766,7.794404255319149,1.0160851063829788,1.0227872340425532,1.0073191489361701,1.0611702127659575,11.76,11.607936170212765,11.247000000000002,10.694872340425531,176.87829787234043,5.625659574468085,177.4985106382979,5.6648297872340425,194.06382978723406,7.114914893617022,6.878382978723404,9.582659574468085,12.358893617021275,14.660212765957446,87.61893617021276,87.58574468085106,996.4042553191489,1001.468085106383
740,14.578125,13.893749999999999,14.211458333333333,13.890208333333334,1.4683958333333333,1.7083125,1.4338125000000002,1.4504166666666667,18.556041666666665,18.328541666666666,18.056458333333335,17.961041666666667,245.29166666666666,5.040958333333333,245.88958333333335,5.321625,263.4145833333333,7.678520833333334,11.0535625,14.888125,18.756041666666665,13.203333333333333,73.864375,75.868125,995.9166666666666,1000.5833333333334
741,9.8660625,10.0004375,9.587354166666666,9.493020833333334,1.0945,1.1158333333333335,1.05675,1.0265625,12.756645833333332,12.86325,12.284166666666666,12.265666666666668,261.77500000000003,5.8077499999999995,261.11875000000003,5.8127708333333326,274.65833333333336,8.305854166666666,7.099833333333334,10.1775625,13.316520833333334,11.707083333333335,70.15291666666667,72.44562499999999,1009.8541666666666,1014.8333333333334
742,9.497875,9.03475,9.191229166666666,8.831104166666668,0.957125,1.063,0.9311666666666666,0.9421041666666666,11.9960625,11.810708333333332,11.678166666666668,11.286375,232.93541666666667,5.791875,234.50833333333333,6.0406249999999995,254.88750000000002,7.572041666666667,7.242125000000001,9.7481875,12.353645833333333,11.949791666666668,82.37208333333334,83.1375,1005.7708333333334,1010.5416666666666
743,10.707958333333332,10.88575,10.380625,9.951375,1.0458958333333335,1.065,1.0092291666666666,1.0374999999999999,13.372250000000001,13.573749999999999,12.938749999999999,12.737562500000001,281.92083333333335,5.855583333333333,279.8833333333333,5.895145833333333,290.85625,9.550541666666666,7.941333333333333,11.172645833333334,14.46875,11.47125,75.730625,77.56541666666666,1005.5208333333334,1010.7916666666666
744,6.679604166666667,6.720624999999999,6.402520833333334,6.16575,0.7060833333333334,0.7129583333333334,0.667625,0.7131249999999999,8.555520833333334,8.57625,8.2471875,8.014645833333333,261.5366666666667,7.683479166666667,261.3497916666667,7.8960625,254.55689583333333,9.654145833333333,4.664270833333333,6.937375,9.406708333333333,10.084,74.09729166666666,75.74791666666667,1015.6666666666666,1020.6666666666666
745,8.185416666666667,8.269520833333333,7.913520833333333,7.6349583333333335,0.8549166666666667,0.8756666666666667,0.8251041666666666,0.8316041666666667,10.442479166666667,10.519916666666667,10.016541666666667,9.871604166666666,249.45833333333334,5.8666875,248.48958333333334,5.688520833333333,263.16041666666666,7.547666666666667,6.024458333333333,8.507458333333334,11.064375,13.241875,82.58395833333333,83.391875,1004.8541666666666,1009.7916666666666
746,3.5491041666666665,3.4596666666666667,3.4703541666666666,3.0676875,0.27239583333333334,0.3099166666666667,0.27495833333333336,0.2918541666666667,4.2306875,4.205979166666666,4.136333333333334,3.831958333333333,196.6138125,6.006041666666667,194.56916666666666,5.350750000000001,201.34472916666667,6.1311875,2.542333333333333,3.7744166666666668,5.078854166666667,12.753749999999998,80.05479166666667,84.42520833333333,1010.9583333333334,1016.0
747,6.579083333333333,6.526083333333333,6.397875,5.961666666666667,0.5618333333333333,0.582,0.5549166666666666,0.6269375,8.0345,8.059,7.741291666666666,7.488979166666667,221.91458333333333,4.512625,222.29166666666666,4.742604166666667,241.68541666666667,6.176708333333333,5.2866875,6.869958333333333,8.461166666666667,13.437708333333333,83.621875,84.83145833333333,1008.0416666666666,1013.0833333333334
748,8.741666666666667,8.6505,8.436708333333334,7.9199166666666665,0.78125,0.8206666666666665,0.7540833333333333,0.7833958333333334,10.7975,10.779666666666666,10.4326875,9.939770833333332,223.91875000000002,4.730083333333334,224.71875,5.137458333333334,244.92708333333334,6.345229166666667,6.871895833333333,9.092208333333334,11.341395833333332,13.799166666666666,79.983125,81.03604166666666,1000.3125,1005.2291666666666
749,11.734729166666668,11.652854166666666,11.281687499999999,10.518895833333334,1.1998333333333333,1.2130625,1.140875,1.2086875000000001,14.947291666666667,14.85725,14.418479166666666,13.76325,221.89791666666667,4.8384583333333335,222.75833333333333,5.171854166666667,242.3395833333333,6.9316458333333335,9.1171875,12.2425625,15.395416666666668,13.769583333333335,83.72041666666667,84.25395833333333,993.5625,998.4791666666666
750,9.5379375,9.469541666666666,9.131916666666667,8.605083333333333,0.9572916666666668,0.9852708333333333,0.9251874999999999,0.9573958333333333,11.978895833333333,11.929729166666666,11.518833333333333,11.105395833333333,219.32708333333335,5.275645833333333,219.79375000000002,5.566395833333334,239.7145833333333,6.89225,7.309291666666667,9.9015,12.556624999999999,12.009791666666667,73.61687500000001,75.20166666666667,1005.7916666666666,1010.6875
751,12.878541666666665,12.969999999999999,12.413145833333333,11.336500000000001,1.1913125,1.1521875,1.1705416666666666,1.2872708333333334,16.031875,15.994583333333333,15.431875,14.690416666666666,212.86875,4.6975625,214.25833333333333,5.1439375,235.25,6.424375,10.331333333333333,13.545416666666666,16.774583333333332,17.275833333333335,84.806875,83.55020833333333,1004.3958333333334,1009.3125
752,9.477934782608695,9.337565217391305,9.123326086956522,8.368608695652174,0.8986739130434782,0.9311956521739131,0.8665217391304347,0.9127826086956522,11.738478260869567,11.644304347826088,11.326804347826087,10.754565217391304,217.80217391304348,4.963413043478261,218.48695652173913,5.3157826086956526,238.1195652173913,6.490804347826087,7.676826086956522,9.933065217391304,12.211521739130434,17.011304347826087,85.81978260869565,87.27391304347826,1009.804347826087,1014.8478260869565
753,10.162666666666667,10.162645833333334,9.682604166666666,8.589645833333334,0.8617291666666667,0.8600625000000001,0.8299791666666666,0.9662083333333333,12.306145833333334,12.253395833333334,11.833625,11.110583333333333,210.09583333333333,4.618250000000001,210.94375,5.005416666666666,230.76874999999998,6.670979166666666,8.248145833333334,10.788499999999999,13.345083333333333,15.517708333333333,81.45375,86.41875,1005.8958333333334,1010.9583333333334
754,9.855666666666666,9.855354166666666,9.405624999999999,8.202625,1.0965416666666667,1.0680208333333334,1.0680208333333334,1.1727291666666666,12.5528125,12.474229166666667,12.037416666666667,11.081729166666667,171.341875,6.4221875,172.15979166666668,6.4908125000000005,187.668125,8.072229166666666,7.6314166666666665,10.520458333333334,13.463958333333332,15.502291666666666,77.28416666666666,86.7,1001.3541666666666,1006.4166666666666
755,14.809083333333334,14.38375,14.374291666666666,13.546395833333333,1.4586041666666667,1.618625,1.47575,1.4956666666666667,18.535,18.3445625,18.1293125,17.391833333333334,228.32291666666666,4.475145833333333,229.0354166666667,4.849708333333333,251.27916666666667,6.4584375,11.858041666666667,15.313249999999998,18.790291666666665,12.373541666666666,75.17395833333333,86.7,1002.125,1006.7291666666666
756,3.686541666666667,3.6188333333333333,3.7368333333333332,3.749333333333333,0.3550625,0.35952083333333335,0.36566666666666664,0.3779166666666667,4.5532916666666665,4.4750625,4.605854166666666,4.6496458333333335,161.09541666666667,7.326854166666666,164.71104166666666,6.2497291666666674,182.14645833333336,6.9795625,2.6472083333333334,3.7363750000000002,5.309729166666666,10.302916666666667,91.4375,86.7,1005.9166666666666,1010.9791666666666
757,5.091562499999999,5.060854166666666,4.844270833333334,4.3095,0.5052083333333334,0.5066875000000001,0.5080625,0.536,6.345979166666667,6.341270833333333,6.0925625,5.6669374999999995,157.20854166666666,6.433229166666667,158.115,6.7058125,173.05625,7.8208125,3.8000416666666665,5.398104166666666,7.0769375,12.791458333333333,94.51041666666667,86.7,995.3958333333334,1000.625
758,4.814166666666667,4.7824583333333335,4.6571875,4.183583333333334,0.49004166666666665,0.48491666666666666,0.4661041666666667,0.4812708333333333,6.087020833333334,6.0073125,5.814958333333333,5.3629999999999995,184.6725,7.3812291666666665,181.935625,7.0118125000000004,187.67291666666665,8.97275,3.6450416666666663,5.09825,6.754333333333332,13.220416666666667,87.78229166666667,86.7,992.4375,997.4791666666666
759,10.194042553191489,10.14487234042553,9.71540425531915,8.871553191489362,1.3717872340425532,1.4021702127659574,1.3268936170212766,1.283404255319149,13.864446808510639,13.843638297872339,13.25131914893617,12.494553191489363,180.0212765957447,7.265808510638298,179.78936170212768,7.131063829787235,192.6404255319149,8.557872340425533,7.36568085106383,10.763553191489361,14.31848936170213,12.60468085106383,83.87489361702127,86.7,984.6382978723404,989.8936170212766
760,12.092979166666666,12.137833333333333,11.772625,11.698791666666667,1.2361250000000001,1.3090833333333334,1.184375,1.1763333333333332,15.452520833333333,15.559958333333334,15.053312499999999,14.957958333333332,259.40833333333336,5.176520833333334,258.59791666666666,5.2756875,271.96666666666664,8.757541666666667,8.741854166666666,12.4276875,16.182895833333333,10.851458333333333,80.55125,86.7,996.3958333333334,1001.125
761,6.031,6.0105625,5.609895833333333,4.842625,0.5630625,0.5766041666666667,0.5616875,0.6233541666666667,7.404604166666666,7.420604166666667,7.027375,6.402166666666666,202.15625,5.363833333333333,201.4125,5.828520833333333,217.84375,7.5412083333333335,4.594875,6.460333333333334,8.409583333333334,12.08,86.395625,86.7,1005.9791666666666,1011.0416666666666
762,7.915229166666666,7.799479166666667,7.524770833333334,6.745041666666666,0.7781250000000001,0.8202916666666668,0.7654375,0.8119166666666667,9.962729166666668,9.907541666666667,9.585270833333334,8.957958333333334,211.5270833333333,5.4457916666666675,211.05625,5.778645833333333,228.52916666666667,7.695541666666667,6.155083333333334,8.376791666666668,10.652145833333334,13.960833333333333,83.811875,86.7,1003.1458333333334,1008.3125
763,7.631458333333334,7.329875,7.349854166666667,7.030874999999999,0.6580208333333334,0.75875,0.6428333333333334,0.6647083333333333,9.2184375,9.147916666666667,8.9105,8.693895833333334,227.375,4.403083333333334,227.95208333333335,4.860854166666667,248.2229166666667,6.346520833333333,5.914729166666667,7.843770833333333,9.787208333333334,12.087916666666667,81.21062500000001,86.7,1008.0416666666666,1013.0625
764,6.773020833333334,6.7054374999999995,6.345791666666667,5.928791666666666,0.48825,0.5281875,0.4619166666666667,0.45747916666666666,8.063604166666666,8.050229166666666,7.652333333333334,7.113666666666667,247.05208333333334,4.067395833333333,246.30208333333334,4.267979166666667,263.21666666666664,5.753729166666666,5.035645833333334,7.0596041666666665,9.116020833333334,11.639166666666666,80.27770833333334,86.7,1015.5416666666666,1020.5416666666666
765,5.654645833333333,5.65625,5.436833333333333,5.406770833333333,0.5650625,0.587875,0.5304791666666667,0.5380833333333334,7.183979166666667,7.198520833333333,6.9059375,6.9056041666666665,273.69625,7.203416666666667,264.4370833333333,7.2445208333333335,277.855,8.6215625,3.8084791666666664,5.795604166666667,7.880020833333333,9.650395833333333,78.05458333333333,86.7,1023.9583333333334,1029.125
766,12.028489361702128,12.14059574468085,11.677765957446809,11.359255319148936,1.2316595744680852,1.2883191489361703,1.2152127659574468,1.2183404255319148,15.36308510638298,15.535936170212766,14.881702127659576,14.688595744680851,247.44893617021276,5.025191489361702,246.92978723404258,5.156404255319149,263.3914893617021,7.231489361702128,9.045872340425532,12.43223404255319,15.870851063829788,12.790851063829786,82.68893617021277,86.7,1011.1914893617021,1016.0425531914893
767,11.084166666666667,11.1514375,10.9165625,9.9569375,0.9530625,0.9522708333333334,0.9552083333333333,1.3265208333333334,13.462604166666667,13.494208333333333,13.302999999999999,12.997375,321.70208333333335,5.461749999999999,319.87708333333336,5.203229166666667,311.03454166666666,13.0465,8.729895833333334,11.6818125,14.650020833333334,9.149375000000001,74.75729166666666,86.7,1016.6875,1021.5416666666666
768,5.922583333333333,5.932708333333333,5.880291666666667,5.780625000000001,0.48060416666666667,0.498,0.4694583333333333,0.5735416666666667,7.109541666666666,7.159041666666667,7.025770833333333,7.058,237.54375000000002,5.102270833333333,236.63750000000002,5.217604166666667,255.13125,7.437791666666667,4.4180625000000004,6.076666666666667,7.785145833333334,6.819416666666666,80.15708333333333,86.7,1021.75,1026.7708333333333
769,8.902208333333332,8.695770833333333,8.518770833333333,8.032020833333332,0.7007916666666666,0.7492708333333332,0.68,0.7014166666666667,10.739875,10.602708333333334,10.246,9.903958333333334,223.57500000000002,4.031125,224.80625,4.371833333333334,246.6833333333333,5.4169374999999995,6.952125,9.2103125,11.485083333333334,11.834583333333333,89.58125,86.7,1012.25,1017.625
770,9.230208333333334,8.945124999999999,8.84575,8.309,0.7342083333333332,0.8295625000000001,0.7134583333333334,0.7576041666666667,10.991666666666667,10.912958333333334,10.590125,10.361395833333333,228.63750000000002,4.226875000000001,229.2541666666667,4.677854166666667,250.00208333333333,5.856020833333333,7.351208333333333,9.5520625,11.766895833333335,12.212291666666665,78.90458333333333,86.7,1007.0208333333334,1012.1458333333334
771,5.4837291666666665,5.496541666666666,5.396916666666667,4.956395833333334,0.4368541666666667,0.43993750000000004,0.4336041666666666,0.6661458333333333,6.531541666666667,6.56025,6.4658541666666665,6.385416666666667,303.7375,5.3691458333333335,301.23541666666665,5.299708333333333,277.6455416666667,11.71925,4.1392291666666665,5.773666666666667,7.451333333333333,9.112520833333333,87.59583333333335,86.7,1007.9166666666666,1012.9583333333334
772,5.5526875,5.513104166666667,5.3529583333333335,5.083541666666666,0.5310208333333334,0.5554791666666666,0.52575,0.5599166666666667,6.901958333333333,6.902979166666667,6.750541666666667,6.487854166666666,217.8395833333333,5.813083333333334,221.5354166666667,5.9294375,242.85625000000002,7.5752291666666665,4.083083333333334,5.7535,7.503374999999999,8.836541666666667,85.62166666666667,86.7,1003.3125,1008.4375
773,5.4661914893617025,5.4345531914893614,5.24504255319149,5.049702127659574,0.5338085106382978,0.5633191489361702,0.5202765957446809,0.5455106382978723,6.7913404255319145,6.819574468085106,6.494382978723404,6.469808510638298,237.46382978723403,5.129723404255319,236.9851063829787,5.456510638297873,253.25744680851065,7.970510638297871,3.950148936170213,5.655,7.417638297872341,8.749170212765957,84.81936170212767,86.7,995.1276595744681,1000.2127659574468
774,7.628895833333334,7.6571875,7.313958333333333,7.217666666666666,0.685,0.7053541666666666,0.6589791666666667,0.6654375,9.421125,9.483854166666667,9.083270833333334,8.931229166666666,279.375,5.5800833333333335,274.76458333333335,5.7448958333333335,286.04583333333335,8.973479166666666,5.268354166666667,7.833395833333333,10.542125,5.912916666666667,77.27312500000001,86.7,1005.2708333333334,1010.2083333333334
775,7.354083333333333,7.362520833333334,6.9708125,6.383770833333333,0.7274583333333333,0.7154166666666666,0.7145,0.7566666666666667,9.176208333333333,9.177041666666666,8.75325,8.373458333333334,204.8125,5.260083333333333,206.6208333333333,5.548354166666667,226.03333333333333,7.4725624999999996,5.263645833333333,7.736145833333333,10.298854166666667,6.019166666666667,82.99145833333334,86.7,1012.9375,1018.0833333333334
776,8.944458333333333,9.02275,8.4940625,7.627291666666667,1.038875,1.0028958333333333,1.0148541666666666,1.0881458333333334,11.715145833333333,11.743020833333333,11.202062499999998,10.549229166666667,240.2458333333333,6.554666666666667,238.93125,6.6805208333333335,252.47708333333333,8.952145833333333,6.5133125000000005,9.517895833333332,12.635645833333333,9.0714375,83.28583333333333,86.7,1006.375,1011.6875
777,6.4691875,6.455333333333333,6.339416666666666,6.2471041666666665,0.555625,0.5769166666666666,0.5042708333333333,0.5605416666666666,7.894583333333333,7.954916666666667,7.670541666666666,7.658604166666667,241.20833333333334,5.504104166666667,239.78125,5.220916666666667,257.70208333333335,6.926312500000001,4.70075,6.62675,8.613999999999999,6.628791666666667,80.5225,86.7,1014.375,1019.3958333333334
778,8.9803125,9.037854166666667,8.629208333333333,8.210541666666666,0.915,0.9358958333333334,0.8501666666666666,0.8731041666666667,11.497,11.613145833333334,10.969145833333334,10.475583333333333,247.5375,5.773666666666667,246.5895833333333,5.786458333333333,261.28125,7.975874999999999,6.671125,9.369395833333334,12.162770833333333,10.248333333333333,74.59791666666666,86.7,1010.8541666666666,1015.8958333333334
779,9.773083333333334,9.776333333333334,9.448854166666667,9.325270833333333,0.9352708333333334,0.9879791666666667,0.8897708333333334,0.8483333333333333,12.234479166666667,12.333104166666667,11.865625,11.621250000000002,252.60416666666666,4.8695208333333335,252.2229166666667,4.949916666666667,267.16875,7.775645833333333,7.086541666666666,10.048916666666667,13.067083333333334,7.6066875,74.26708333333333,86.7,1006.7916666666666,1011.5625
780,6.636458333333334,6.664375,6.211625000000001,6.1465,0.47931250000000003,0.5192708333333333,0.4850625,0.45612499999999995,7.781166666666667,7.896229166666667,7.411770833333333,7.245604166666666,270.18333333333334,4.143,266.34583333333336,4.515,277.53749999999997,7.3728541666666665,4.242458333333333,6.826208333333334,9.534979166666666,5.865833333333334,78.47979166666667,86.7,1003.1458333333334,1008.1458333333334
