,TIMESTAMP,AN1_50S_WS_Avg,AN2_50N_WS_Avg,AN3_30S_WS_Avg,AN4_10S_WS_Avg,AN1_50S_WS_Std,AN2_50N_WS_Std,AN3_30S_WS_Std,AN4_10S_WS_Std,AN1_50S_WS_3SA_Max,AN2_50N_WS_3SA_Max,AN3_30S_WS_3SA_Max,AN4_10S_WS_3SA_Max,WV1_48N_WD_AVG,WV1_48N_WV_STD,WV2_28N_WD_AVG,WV2_28N_WV_STD,WV3_8N_WD_AVG,WV3_8N_WV_STD,ANx_80_WS_min_Avg,ANx_80_WS_Avg,ANx_80_WS_max_Avg,conf_Avg,TRH1_50_TMP_Avg,TRH1_50_RH_Avg,TRH2_10_TMP_Avg,TRH2_10_RH_Avg,BAR1_50_PRES_Avg,BAR2_10_PRES_Avg,Days
13325,2017-03-19 04:00:00,12.65,11.495,12.365,12.14,1.209,1.4489999999999998,1.2315,1.259,15.905,15.614999999999998,16.115,16.15,239.75,5.0295000000000005,241.05,5.0725,260.0,6.7645,9.52,12.805,16.105,74.225,11.975,78.45,11.97,79.50999999999999,991.0,996.0,557
13326,2017-03-19 05:00:00,12.685,11.635000000000002,12.4,11.725,1.202,1.51,1.2055,1.116,16.235,15.67,15.94,15.12,234.2,4.524,235.1,4.565,256.70000000000005,5.714,10.08,13.025,15.965,77.685,11.73,80.355,11.65,81.7,991.0,996.0,557
13327,2017-03-19 06:00:00,12.02,11.325,11.65,11.31,1.3544999999999998,1.401,1.277,1.392,16.745,15.97,16.165,15.15,231.45,4.884,231.65,4.686,252.6,5.406499999999999,9.175,12.25,15.325,74.9,11.58,81.25,11.64,81.9,991.0,996.0,557
13328,2017-03-19 07:00:00,11.155,10.05,10.665,10.015,0.945,1.281,0.8939999999999999,0.925,13.645,13.19,12.74,12.535,235.6,4.4395,236.6,4.8245000000000005,257.5,5.8185,8.625,11.45,14.285,75.28999999999999,11.465,81.3,11.39,82.5,991.0,996.5,557
13329,2017-03-19 08:00:00,11.935,10.605,11.53,10.91,1.1955,1.363,1.2494999999999998,1.2455,15.46,13.94,14.445,14.4,236.5,3.92,237.4,4.507,257.7,6.0455000000000005,9.28,12.215,15.16,75.72999999999999,11.88,80.18,11.73,81.75,990.5,995.5,557
13330,2017-03-19 09:00:00,11.85,10.75,11.52,10.995,1.138,1.2575,1.129,1.1095,15.295,14.34,14.195,13.535,235.95,4.558,236.9,4.7355,257.9,5.697,9.075,12.105,15.155,74.86,12.44,79.035,12.34,80.33500000000001,990.0,995.5,557
13331,2017-03-19 10:00:00,12.435,11.53,12.29,12.275,1.5015,1.608,1.431,1.3265,15.975,15.675,16.11,15.835,243.2,5.8515,244.35,6.491,261.65,7.7455,9.225,12.55,15.92,73.045,12.8,78.54,12.76,79.28999999999999,990.0,995.0,557
13332,2017-03-19 11:00:00,13.21,11.975,13.015,12.89,1.221,1.5935,1.1705,1.2545,16.61,16.11,15.905,16.445,239.85,4.638,241.15,4.877,260.35,6.802,10.23,13.32,16.415,76.725,12.915,77.995,12.845,78.85499999999999,990.0,995.0,557
13333,2017-03-19 12:00:00,13.495,13.785,13.3,13.21,2.022,2.147,2.067,2.012,17.78,18.305,18.175,18.29,253.9,5.93,254.6,5.7175,269.70000000000005,8.61,10.185,13.93,17.765,72.18,13.165,77.57499999999999,13.01,78.61000000000001,990.0,995.5,557
13334,2017-03-19 13:00:00,13.89,14.08,13.84,13.675,1.238,1.3624999999999998,1.3185,1.3455,16.32,16.805,16.95,17.36,251.6,4.8580000000000005,252.1,5.047,266.8,9.5,10.85,14.295,17.744999999999997,75.755,13.375,74.91,13.245,76.31,990.0,995.0,557
13335,2017-03-19 14:00:00,10.535,10.865,10.21,9.98,0.957,0.938,0.934,0.9755,13.055,13.2,12.895,12.875,264.35,4.3805,263.5,4.1025,273.85,11.49,7.8575,10.965,14.11,71.25999999999999,12.465,74.74,12.17,77.445,991.0,996.5,557
13336,2017-03-19 15:00:00,11.3,11.615,11.215,11.075,1.3945,1.439,1.3635,1.402,14.95,15.535,15.335,15.445,262.15,7.73,261.9,7.8645,274.15,11.11,8.631,11.735,14.89,73.10499999999999,13.48,67.15,13.355,69.38,991.0,997.0,557
13337,2017-03-19 16:00:00,9.445,9.65,9.345,9.085,0.859,0.883,0.868,0.8475,11.555,11.915,11.83,11.47,257.35,5.186999999999999,257.2,5.255000000000001,271.35,8.98,7.548,9.815,12.08,76.63,12.645,70.69,12.595,73.075,992.0,997.0,557
13338,2017-03-19 17:00:00,6.236,6.417999999999999,6.193,6.056,0.9825,1.001,0.909,0.9655,9.0365,9.248,8.52,9.328,271.20000000000005,8.232,270.1,7.482,281.85,10.51,4.5295,6.5245,8.542,68.845,12.235,71.145,12.35,72.61,993.0,998.5,557
13339,2017-03-19 18:00:00,8.5475,8.792,8.3765,8.304,0.8414999999999999,0.8265,0.8320000000000001,0.8614999999999999,10.545,10.875,10.22,10.61,271.15,8.665,270.5,6.1535,279.9,7.703,6.677,8.8345,11.015,74.75,11.285,71.00999999999999,11.17,73.68,993.5,999.0,557
13340,2017-03-19 19:00:00,10.48,10.775,9.92,9.36,0.87,0.879,0.76,0.675,12.63,12.76,12.13,11.265,265.75,4.0195,264.70000000000005,4.1865000000000006,275.55,5.855,7.708,11.015,14.355,69.85,10.47,70.16999999999999,10.26,74.25999999999999,993.5,999.0,557
13341,2017-03-19 20:00:00,4.612,4.5755,4.3255,4.0835,0.945,1.046,0.8594999999999999,0.7655,6.914,7.0305,6.6275,5.869,244.95,7.5745,242.5,7.81,256.25,8.0125,3.0435,4.8075,6.657,62.495,9.62,73.185,9.5,76.31,994.5,999.5,557
13342,2017-03-19 21:00:00,5.7795000000000005,5.4915,5.582,5.161,0.5485,0.6904999999999999,0.5555,0.625,6.7935,7.0075,6.6635,6.539,229.6,10.465,229.0,6.073,247.1,7.922499999999999,4.804,6.024,7.247,78.535,9.34,74.33,9.19,78.0,994.5,1000.0,557
13343,2017-03-19 22:00:00,3.7545,3.623,3.2025,2.4285,0.3775,0.348,0.428,0.421,4.591,4.4075,4.0885,3.4174999999999995,206.7,6.149,207.65,7.502499999999999,218.05,9.429,2.764,4.124499999999999,5.5325,65.705,8.620000000000001,80.99,8.41,83.4,995.0,1000.0,557
13344,2017-03-19 23:00:00,5.24,5.259,4.7255,3.6715,0.3645,0.3635,0.3399999999999999,0.3425,6.039,6.0405,5.481999999999999,4.4865,200.55,4.552,197.5,3.581,209.35,5.4325,4.553,5.7605,6.9685,78.89,8.850000000000001,82.55,8.684999999999999,84.55000000000001,994.0,1000.0,557
13345,2017-03-20 00:00:00,4.302,4.2975,3.8135,3.005,0.394,0.371,0.3625,0.3515,5.1925,5.186,4.8825,4.173,201.75,5.830500000000001,199.4,5.238,210.4,6.857,3.3655,4.7205,6.0815,70.965,8.985,83.0,9.0,84.0,994.0,999.0,558
13346,2017-03-20 01:00:00,6.0065,6.036,5.441,4.341,0.5415000000000001,0.518,0.509,0.523,7.564500000000001,7.4705,6.833499999999999,5.9115,200.15,5.3715,197.75,5.2265,211.3,7.1785,4.661,6.5915,8.592,68.02,9.18,86.6,9.265,86.55,993.0,998.5,558
13347,2017-03-20 02:00:00,5.560499999999999,5.57,4.9055,3.8195,0.6034999999999999,0.5885,0.5835,0.6539999999999999,7.0920000000000005,7.0055,6.7225,5.691000000000001,189.05,5.060499999999999,188.4,5.572,202.95,7.2615,4.1075,6.140000000000001,8.255,65.915,9.385,89.65,9.65,89.1,992.0,997.5,558
13348,2017-03-20 03:00:00,5.814,5.818,5.1535,3.9125,0.6904999999999999,0.652,0.587,0.6890000000000001,7.6935,7.4555,6.5625,5.6485,193.15,6.2415,193.0,6.2365,208.95,8.6345,4.2010000000000005,6.468999999999999,8.8,64.16499999999999,9.56,89.1,9.785,88.9,991.5,996.5,558
13349,2017-03-20 04:00:00,7.75,7.734500000000001,7.189500000000001,5.9295,0.8584999999999999,0.7855,0.77,0.8245,9.885,9.535,9.195,7.9315,198.9,5.2170000000000005,198.05,5.3485,214.4,7.371,5.9245,8.425,10.975,70.16499999999999,9.895,87.75,10.035,87.85,990.0,995.5,558
13350,2017-03-20 05:00:00,10.055,10.05,9.385,8.056000000000001,0.8995,0.8555,0.8135,1.0505,12.22,12.29,11.35,10.615,199.9,4.1795,199.85,4.4985,217.3,6.676500000000001,8.165,10.76,13.36,75.805,10.22,86.5,10.245,86.30000000000001,989.0,994.5,558
13351,2017-03-20 06:00:00,9.68,9.739999999999998,9.395,8.91,0.972,0.953,0.9485,1.005,11.925,12.06,11.8,11.185,213.95,5.154,215.15,5.304,235.8,6.547000000000001,7.765,10.035,12.315,77.275,10.245,88.25,10.28,87.9,988.5,993.5,558
13352,2017-03-20 07:00:00,8.9965,8.2195,8.7275,8.3405,1.082,1.2855,1.06,1.1715,12.84,12.275,11.795000000000002,12.415,233.75,4.6445,234.85,4.7165,256.6,5.9085,7.009,9.197,11.39,76.39,10.165,81.16,10.1,82.49000000000001,988.0,993.5,558
13353,2017-03-20 08:00:00,12.555,12.66,12.07,11.24,1.1445,1.112,1.1395,1.1695,16.11,16.155,14.92,14.715,223.9,4.406499999999999,225.3,4.94,247.95,5.811,9.765,13.13,16.515,74.11500000000001,10.35,71.945,10.315,74.315,987.0,992.0,558
13354,2017-03-20 09:00:00,16.475,16.59,16.085,15.12,1.319,1.3215,1.4175,1.4545,19.575,19.61,19.6,19.32,225.2,3.756,226.55,4.4255,249.25,5.605499999999999,13.87,17.13,20.41,80.71000000000001,10.105,72.13,10.12,74.30000000000001,986.0,990.5,558
13355,2017-03-20 10:00:00,14.3,14.27,14.055,13.345,1.185,1.3425,1.148,1.227,17.265,17.330000000000002,16.740000000000002,16.31,226.9,4.118,227.95,4.523,250.1,5.567,11.995,14.795,17.595,80.995,10.06,75.995,10.105,77.375,986.0,991.0,558
13356,2017-03-20 11:00:00,12.325,11.655,12.15,12.055,1.2555,1.702,1.246,1.162,15.06,15.355,15.010000000000002,15.24,244.85,7.511,245.7,7.692,263.35,8.2605,9.795,12.53,15.275,77.85,10.205,71.58500000000001,10.215,73.72999999999999,987.0,992.0,558
13357,2017-03-20 12:00:00,11.12,11.46,11.165,11.13,0.9225,0.903,0.8514999999999999,0.9365,13.39,13.805,13.51,13.565,257.8,4.123,257.1,3.9935,270.20000000000005,8.507,8.985,11.49,14.0,78.275,8.915,70.765,9.095,73.50999999999999,987.5,993.0,558
13358,2017-03-20 13:00:00,14.755,15.175,14.735,14.54,1.2915,1.3264999999999998,1.376,1.4435,17.425,17.67,17.365,17.59,254.35,4.3775,254.6,4.516,269.15,7.908,12.125,15.265,18.405,79.12,9.364999999999998,56.900000000000006,9.525,61.55,987.0,992.0,558
13359,2017-03-20 14:00:00,13.94,14.29,13.91,13.93,1.282,1.378,1.2545000000000002,1.302,17.104999999999997,17.535,17.04,17.585,254.05,4.939,254.55,5.208,268.8,10.34,11.025,14.345,17.66,76.675,9.405,48.31,9.605,53.92,987.0,992.5,558
13360,2017-03-20 15:00:00,13.27,13.56,13.4,13.46,1.2385,1.327,1.1475,1.175,16.16,16.43,15.875,16.42,253.85,4.9830000000000005,254.2,5.5185,268.0,8.745,10.745,13.63,16.52,78.6,9.42,49.685,9.625,54.57,988.0,992.5,558
13361,2017-03-20 16:00:00,15.645,14.35,15.56,15.49,1.42,1.814,1.3755,1.489,18.795,18.65,19.13,18.85,242.2,4.291,243.15,4.981,261.5,7.6585,12.16,15.76,19.380000000000003,76.88,8.4115,57.865,8.69,61.43000000000001,987.5,992.5,558
13362,2017-03-20 17:00:00,13.875,13.395,13.72,13.585,1.6155,1.869,1.745,1.6935,17.675,17.38,17.825,17.775,244.7,4.560499999999999,245.35,4.806,262.95000000000005,7.7785,10.65,14.11,17.595,75.14,7.0955,66.88999999999999,7.593,69.995,989.0,993.5,558
13363,2017-03-20 18:00:00,9.3515,8.606,8.9375,8.5485,0.7270000000000001,0.9585,0.7535000000000001,0.8905000000000001,11.52,11.0,11.095,10.510000000000002,232.7,3.9965,234.8,4.4795,257.9,5.819,7.4165,9.5395,11.685,76.66499999999999,7.1555,67.565,7.56,72.125,989.5,994.5,558
13364,2017-03-20 19:00:00,5.631,5.5465,5.4335,5.231999999999999,1.345,1.423,1.201,1.2125,9.1835,9.046,8.619499999999999,8.965,243.6,10.175,245.15,10.7325,261.85,14.21,3.8395,5.838,7.9915,63.54,6.8805,68.30000000000001,7.332,70.6,990.0,995.0,558
13365,2017-03-20 20:00:00,8.4945,8.2455,8.1295,7.916500000000001,0.982,1.068,1.019,0.954,11.155,10.84,10.565,10.305,235.5,5.412000000000001,237.3,5.918,259.0,8.9155,6.1675,8.67,11.215,69.685,6.615,70.985,7.125500000000001,73.135,990.0,995.0,558
13366,2017-03-20 21:00:00,11.235,10.665,10.905,10.53,0.8455,1.123,0.8455,0.7935,13.415,13.35,13.425,12.735,231.25,3.919,231.45,3.992,252.25,5.019,8.9875,11.47,13.955000000000002,77.565,6.484999999999999,71.23,6.9795,74.37,989.5,994.5,558
13367,2017-03-20 22:00:00,11.405,11.005,11.065,10.75,0.9145,1.042,0.8605,0.9855,13.62,13.53,13.29,13.46,230.15,3.622,231.3,3.9705,253.25,5.4375,8.965,11.645,14.33,76.795,6.2475000000000005,73.485,6.795,76.08500000000001,989.0,994.0,558
13368,2017-03-20 23:00:00,9.83,9.905,9.45,9.165,0.7184999999999999,0.6855,0.702,0.688,11.625,11.55,11.29,10.75,223.7,3.552,224.65,3.8025,246.2,4.492,7.6915,10.085,12.49,76.125,5.8045,70.25,6.311,72.51,989.5,994.5,558
13369,2017-03-21 00:00:00,11.815,11.885,11.45,11.22,1.357,1.3195,1.287,1.307,15.025,14.885,14.255,14.385,223.8,4.459,225.5,4.568,248.5,5.612500000000001,9.215,12.07,14.925,76.24000000000001,5.109,77.03,5.7515,78.055,989.5,994.0,559
13370,2017-03-21 01:00:00,10.655,10.685,10.42,10.19,0.7765,0.7929999999999999,0.6815,0.7175,12.74,12.77,12.27,12.18,219.25,4.1935,220.25,4.3115000000000006,241.15,5.236000000000001,8.470500000000001,10.89,13.305,77.4,3.513,88.5,4.2415,88.3,990.0,994.5,559
13371,2017-03-21 02:00:00,9.49,9.55,9.195,9.025,0.698,0.671,0.634,0.6995,11.315,11.415,11.07,11.01,219.85,4.1645,221.3,4.5895,243.2,5.1065,7.294,9.7,12.11,75.09,3.697,87.25,4.3725,87.3,990.0,995.0,559
13372,2017-03-21 03:00:00,10.67,10.61,10.295,10.1,0.995,1.0275,1.008,1.0145,12.87,12.875,12.505,12.73,225.1,4.4625,226.25,5.226,247.75,6.049,8.035499999999999,10.875,13.735,73.63,3.6675,84.80000000000001,4.3695,85.4,990.0,995.0,559
13373,2017-03-21 04:00:00,11.99,10.96,11.445,11.295000000000002,1.0055,1.2845,1.025,0.9865,14.695,14.3,14.36,13.89,234.75,3.846,235.4,4.399,256.4,5.587,8.755,12.07,15.405,72.3,3.594,79.055,4.3075,81.4,990.5,995.0,559
13374,2017-03-21 05:00:00,11.485,10.225,11.125,11.085,0.8465,1.1295000000000002,0.8955,0.8755,13.72,13.255,13.835,13.465,235.85,3.837,237.25,4.250500000000001,258.75,6.895,8.535,11.515,14.505,73.945,3.3515,77.445,4.154,80.125,991.0,995.5,559
13375,2017-03-21 06:00:00,12.36,11.48,11.985,11.805,1.0545,1.308,1.0535,0.9545,14.865,14.54,14.85,14.215,232.85,3.432,233.85,3.859,256.15,5.9355,9.4,12.48,15.565,74.94,3.1315,76.195,3.922,79.24000000000001,991.5,996.0,559
13376,2017-03-21 07:00:00,12.35,11.2,12.055,11.95,1.166,1.412,1.038,1.0935,15.815,14.785,14.25,14.375,237.6,5.0245,238.4,4.835,259.3,6.324,9.445,12.415,15.385000000000002,76.295,3.5425000000000004,71.7,4.1815,74.715,992.0,997.0,559
13377,2017-03-21 08:00:00,14.765,13.335,14.525,14.2,1.5485,1.874,1.5015,1.3995000000000002,18.5,17.66,18.16,17.965,235.8,4.916,236.95,5.5275,257.95,6.8835,11.45,14.94,18.455,76.30000000000001,4.432499999999999,61.595,5.095000000000001,66.23,991.5,996.5,559
13378,2017-03-21 09:00:00,13.955,12.81,13.675,13.385,1.7925,1.7645,1.779,1.7520000000000002,17.845,16.865000000000002,18.009999999999998,17.59,242.1,8.429,243.65,8.507,262.25,9.245,10.39,14.17,18.025,72.785,4.7765,61.97,5.4775,65.545,992.5,997.5,559
13379,2017-03-21 10:00:00,14.155,13.715,13.945,13.76,1.7805,2.133,1.6965,1.6905,17.895,18.04,17.525,17.54,245.35,6.426,246.2,6.189500000000001,264.7,7.2515,10.95,14.47,18.06,75.00999999999999,4.943,66.10499999999999,5.659000000000001,69.845,993.0,997.5,559
13380,2017-03-21 11:00:00,15.11,14.405,14.86,14.75,1.863,2.1755,1.8655,1.7815,19.45,19.37,19.315,19.1,245.05,6.6915,246.45,6.562,263.85,9.0,11.46,15.325,19.225,74.455,5.709,56.69,6.3235,60.595,993.5,998.0,559
13381,2017-03-21 12:00:00,16.14,15.265,16.06,15.84,1.6975,2.164,1.7775,1.7125,19.94,19.31,19.85,20.72,243.15,6.885,243.85,6.8915,262.2,8.064499999999999,12.545,16.395,20.29,76.23,6.251,51.510000000000005,6.834,56.120000000000005,994.0,998.5,559
13382,2017-03-21 13:00:00,16.965,15.97,16.67,16.535,1.724,2.1945,1.7665,1.755,20.6,21.12,20.85,20.85,244.1,6.054,245.25,6.531000000000001,263.2,9.12,12.785,17.2,21.8,73.435,6.206,52.305,6.817,57.055,994.5,999.0,559
13383,2017-03-21 14:00:00,13.68,13.0,13.475,13.21,1.7585,1.7475,1.676,1.676,18.35,18.38,18.27,18.305,231.85,5.536,232.95,6.188000000000001,254.7,6.941000000000001,10.935,13.875,16.825,78.83,5.846,61.115,6.4645,64.58,994.5,999.0,559
13384,2017-03-21 15:00:00,15.9,14.565,15.775,15.45,1.7515,1.7865,1.7845,1.662,20.26,19.38,20.625,20.415,235.75,5.686,237.0,5.995,258.70000000000005,7.7135,12.579999999999998,16.105,19.645000000000003,77.955,6.43,51.795,6.9985,57.185,994.5,999.0,559
13385,2017-03-21 16:00:00,13.28,12.575,13.145,13.08,1.5,1.841,1.5395,1.5055,16.759999999999998,16.68,16.869999999999997,16.945,233.2,5.3215,234.55,5.777,255.6,6.989000000000001,10.5,13.39,16.29,78.095,6.256,59.835,6.8485,63.71000000000001,995.0,999.5,559
13386,2017-03-21 17:00:00,10.905,10.52,10.755,10.615,1.2825,1.484,1.1425,1.2115,14.06,14.09,13.625,13.89,229.6,6.195,231.2,6.081,253.25,7.6905,8.445,11.08,13.735,76.2,5.983499999999999,60.59,6.5695,63.99,996.0,1000.5,559
13387,2017-03-21 18:00:00,7.929,7.89,7.634,7.541499999999999,0.9425,1.0105,0.923,0.916,10.2735,10.287,10.1855,9.6685,223.3,6.103,225.45,5.8895,249.0,7.624499999999999,5.7475000000000005,8.0785,10.479,68.32,5.7185,65.22,6.303,66.76499999999999,996.5,1001.5,559
13388,2017-03-21 19:00:00,8.344999999999999,8.415,8.0525,7.705999999999999,0.722,0.6885,0.7035,0.659,10.08,9.945,9.82,9.415,222.3,4.4235,224.4,4.9585,249.05,6.274,6.426,8.64,10.85,74.25999999999999,5.5335,62.77,6.0825,66.025,997.0,1002.0,559
13389,2017-03-21 20:00:00,4.8085,4.7735,4.7385,4.827,0.5895,0.583,0.61,0.6479999999999999,6.2005,6.1335,6.191000000000001,6.4965,224.9,7.9485,228.0,7.557,251.1,8.6125,3.5295,4.841,6.173500000000001,69.69999999999999,4.5760000000000005,70.235,5.2,71.36,998.0,1003.0,559
13390,2017-03-21 21:00:00,3.0,2.982,2.8375000000000004,2.548,0.3755,0.3735,0.4305,0.434,3.829,3.8825,3.937,3.426,183.05,5.873,176.95,6.448,181.05,5.8445,2.1855,3.17,4.163,68.25,3.8425,79.25999999999999,4.140499999999999,78.5,998.0,1003.5,559
13391,2017-03-21 22:00:00,3.5780000000000003,3.588,3.226,2.8495,0.354,0.3665,0.271,0.2025,4.2605,4.289,3.8525,3.333,187.45,7.862500000000001,182.25,7.591,189.25,6.5595,2.7430000000000003,3.7795,4.815,72.13499999999999,4.112,76.095,4.009,78.375,998.5,1004.0,559
13392,2017-03-21 23:00:00,4.4175,4.420999999999999,3.9575,3.156,0.378,0.373,0.3994999999999999,0.4875,5.183999999999999,5.2025,4.7895,4.4865,191.55,4.0725,189.95,4.407,203.75,5.932,3.429,4.8375,6.2635000000000005,70.465,4.0095,79.05,4.202500000000001,78.975,999.0,1004.0,559
13393,2017-03-22 00:00:00,3.571,3.5705,3.0475000000000003,2.5745,0.3984999999999999,0.38,0.3055,0.253,4.464,4.3565000000000005,3.8185,3.18,196.35,3.8305,196.8,4.5165,212.45,6.416,2.213,3.83,5.5015,56.875,3.988,80.5,4.3725000000000005,80.6,999.0,1004.0,560
13394,2017-03-22 01:00:00,3.0935,3.0715,2.8185,2.4000000000000004,0.249,0.264,0.3565,0.2485,3.4815000000000005,3.4935,3.354,2.833,153.25,7.0755,152.6,5.958,162.35000000000002,8.032499999999999,2.266,3.2915,4.4135,64.875,4.2725,79.155,4.081,82.45,999.0,1004.0,560
13395,2017-03-22 02:00:00,2.908,2.8765,3.118,3.2,0.2975,0.303,0.2754999999999999,0.301,3.5575,3.7045,3.937,4.071,111.05,4.9965,113.1,5.38,127.05,6.2205,1.862,2.918,4.0105,61.35,4.1205,82.19999999999999,4.5885,83.1,999.0,1004.0,560
13396,2017-03-22 03:00:00,2.945,2.9165,2.785,2.5875,0.4519999999999999,0.4545,0.4014999999999999,0.3605,4.125,4.0265,3.768,3.5025,121.6,7.936999999999999,128.4,9.685,149.25,9.666,1.9115,3.083,4.3225,61.14,3.9905,84.7,4.494999999999999,84.4,999.0,1004.0,560
13397,2017-03-22 04:00:00,6.145,6.086,6.2325,6.194000000000001,0.5660000000000001,0.5565,0.5135,0.5215000000000001,7.6995,7.640499999999999,7.5755,7.8115,117.45,6.084,121.65,5.983499999999999,136.64999999999998,6.4350000000000005,4.769,6.238,7.7095,76.42500000000001,2.6755,92.6,3.3675,91.3,999.0,1004.0,560
13398,2017-03-22 05:00:00,7.2405,7.0865,7.255000000000001,7.078,0.5865,0.5860000000000001,0.5875,0.738,8.765,8.64,9.035,8.71,88.05,5.1385000000000005,92.5,5.556,109.0,5.9715,5.2235,7.3695,9.53,70.745,2.6205,95.75,3.2865,94.8,998.0,1003.0,560
13399,2017-03-22 06:00:00,7.895,7.7225,7.986499999999999,7.849,0.6645,0.673,0.677,0.7075,9.81,9.52,9.905,9.85,96.5,4.4865,100.55,4.756,116.8,5.246,6.269,8.0115,9.755,78.215,3.8215,95.2,4.4355,94.45,998.5,1004.0,560
13400,2017-03-22 07:00:00,9.489999999999998,9.245,9.505,8.74,0.7170000000000001,0.73,0.81,0.9845,11.055,11.075,11.35,11.265,81.64,4.428,85.9,4.1945,103.7,4.626,6.877000000000001,9.875,12.9,69.72,4.636,94.9,5.2265,93.9,998.0,1003.5,560
13401,2017-03-22 08:00:00,11.885,11.565,11.97,11.575,0.837,0.8,0.923,1.1669999999999998,13.985,13.605,14.16,13.895,86.75,3.492,90.75,3.479,107.0,4.1315,9.49,12.09,14.685,78.525,5.3895,93.05,5.880000000000001,92.25,998.5,1004.0,560
13402,2017-03-22 09:00:00,10.265,10.015,10.22,9.825,0.868,0.846,0.8965000000000001,1.186,12.495,12.16,12.14,12.305,87.5,4.9745,90.9,4.567,107.05,5.077,7.977,10.485,12.995,75.78999999999999,5.9935,92.05,6.5365,91.5,999.0,1004.0,560
13403,2017-03-22 10:00:00,6.689500000000001,6.5275,6.6305,6.4695,0.602,0.6005,0.5660000000000001,0.5865,8.825,8.504999999999999,8.105,8.124500000000001,92.65,5.2855,96.35,5.3305,112.8,5.008,5.21,6.7925,8.376999999999999,76.96,6.674,84.94999999999999,7.146,84.6,999.0,1005.0,560
13404,2017-03-22 11:00:00,7.5395,7.3395,7.5605,7.316,0.5025,0.489,0.501,0.604,8.895,8.65,8.84,9.235,93.3,3.7875,97.1,3.6065,113.3,4.255,6.0325,7.68,9.33,78.63,6.9575,85.69999999999999,7.355499999999999,85.9,1000.0,1005.0,560
13405,2017-03-22 12:00:00,10.87,10.57,10.43,9.64,0.722,0.698,0.714,0.847,12.46,12.085,12.11,11.63,95.2,2.848,98.35,3.1035,113.3,4.035,8.865,11.23,13.59,78.975,7.0455000000000005,84.35,7.43,85.65,1000.0,1005.0,560
13406,2017-03-22 13:00:00,11.365,11.035,11.255,10.615,0.7104999999999999,0.6845,0.7344999999999999,0.891,13.215,12.795,13.15,13.045,93.85,3.2220000000000004,97.1,3.2305,112.6,4.1125,9.335,11.67,14.005,80.02,7.1425,85.69999999999999,7.5305,86.15,1000.0,1005.0,560
13407,2017-03-22 14:00:00,11.005,10.715,10.96,10.52,0.7355,0.6845,0.7330000000000001,0.782,12.835,12.785,12.89,12.47,93.7,3.661,97.05,3.665,112.9,4.426,8.99,11.24,13.485,79.89,7.066,89.8,7.474500000000001,89.25,1000.0,1005.0,560
13408,2017-03-22 15:00:00,11.97,11.635,11.785,11.17,0.7424999999999999,0.7275,0.7464999999999999,0.8985000000000001,14.3,13.785,13.9,13.435,90.4,3.658,94.1,3.6175,110.3,4.258,9.805,12.265,14.73,80.005,7.0025,91.4,7.409000000000001,90.85,1000.0,1005.0,560
13409,2017-03-22 16:00:00,10.505,10.23,10.41,9.945,0.712,0.7075,0.7495,0.9525,12.69,12.329999999999998,12.625,12.35,87.2,4.375,91.2,4.124499999999999,107.35,4.6105,8.0705,10.75,13.435,75.17500000000001,7.026,92.0,7.470000000000001,91.1,1000.5,1006.0,560
13410,2017-03-22 17:00:00,11.64,11.315,11.495,10.95,0.8225,0.7965,0.815,0.9275,14.01,13.6,13.955,13.275,91.3,4.013,94.75,4.067,110.8,4.717499999999999,9.245,11.915,14.585,77.53999999999999,7.1025,90.0,7.542,89.75,1001.0,1006.0,560
13411,2017-03-22 18:00:00,15.170000000000002,14.705,14.915,14.155,1.9825,1.9165,1.946,1.8595,18.915,18.365,18.72,18.17,95.45,4.8195,99.75,5.116,116.15,6.055,12.65,15.515,18.380000000000003,81.55000000000001,6.17,84.4,6.647,85.94999999999999,1001.0,1007.0,560
13412,2017-03-22 19:00:00,12.04,11.695,11.46,10.16,1.357,1.3159999999999998,1.6215000000000002,1.617,15.315,15.02,14.7,14.035,77.245,5.03,81.33500000000001,5.142,98.85,5.337,8.231,12.63,17.33,63.58,5.684,94.95,6.1175,93.85,1003.0,1008.0,560
13413,2017-03-22 20:00:00,13.875,13.485,13.66,12.995,1.182,1.141,1.1945,1.2305,16.4,16.13,16.615000000000002,16.19,91.3,3.88,95.05,3.8395,110.95,4.673,11.365,14.2,17.035,79.91,6.218,95.4,6.571,94.85,1003.0,1008.5,560
13414,2017-03-22 21:00:00,9.4275,9.169,9.278,8.798,0.9135,0.8805000000000001,0.918,0.9075,11.7,11.509,12.015,11.1035,96.15,5.3615,99.35,5.1105,114.05,5.714,7.718500000000001,9.662,11.605,79.89500000000001,6.4845,95.5,6.79,94.9,1004.5,1009.5,560
13415,2017-03-22 22:00:00,5.998,5.8695,5.981,5.5975,0.3309999999999999,0.3185,0.397,0.4,6.8105,6.6075,6.9255,6.539,103.55,5.065,105.85,4.194,119.15,5.1225000000000005,4.7705,6.1915,7.6175,77.03999999999999,6.9725,90.7,7.192,92.05,1005.5,1010.5,560
13416,2017-03-22 23:00:00,4.7620000000000005,4.6865000000000006,4.4275,3.872,0.31,0.2925,0.2855,0.4095,5.472,5.423,5.2705,4.7915,114.8,5.0545,119.05,5.390000000000001,132.7,4.7995,3.7035,5.0395,6.417,69.785,6.5875,90.4,6.9085,90.45,1006.0,1011.5,560
